start_time,subject_id,key_conversion,response,reward,block,stimulus_id,color,shape,texture,size,largest_keys,largest_chosen
2022-06-21 20:06:24.273000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,False,Set_1,169,orange,circle,dots,large,c,False
2022-06-21 20:06:25.783000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,369,magenta,square,dots,large,z,True
2022-06-21 20:06:27.348000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,327,orange,square,dots,large,z,True
2022-06-21 20:06:28.901000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:06:30.423000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:06:34.878000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,327,orange,square,dots,large,z,True
2022-06-21 20:06:36.651000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:06:38.206000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:06:39.834000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,369,magenta,square,dots,large,z,True
2022-06-21 20:06:41.391000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,369,magenta,square,dots,large,z,True
2022-06-21 20:06:42.925000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,327,orange,square,dots,large,z,True
2022-06-21 20:06:44.512000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:06:46.083000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:06:59.520000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,285,magenta,square,diagonal,small,x,False
2022-06-21 20:07:02.906000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,188,blue,circle,diagonal,large,v,False
2022-06-21 20:07:05.117000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:07:07.054000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,266,magenta,circle,diagonal,large,v,False
2022-06-21 20:07:09.047000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:07:11.046000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:07:12.548000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:07:14.276000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:07:15.767000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:07:17.221000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:07:21.552000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,188,blue,circle,diagonal,large,v,False
2022-06-21 20:07:24.231000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:07:25.814000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:07:28.151000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:07:29.715000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:07:32.042000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:07:33.983000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:07:35.546000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:07:37.018000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:07:38.709000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:07:43.038000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:07:44.696000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:07:46.354000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:07:48.068000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:07:49.590000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:07:51.175000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:07:52.710000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:07:54.226000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,347,blue,square,diagonal,large,x,False
2022-06-21 20:07:55.705000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:07:57.115000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:08:01.570000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:08:05.115000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,266,magenta,circle,diagonal,large,v,False
2022-06-21 20:08:08.895000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:08:10.382000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:08:11.785000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:08:13.168000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,347,blue,square,diagonal,large,x,False
2022-06-21 20:08:14.066000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:08:14.569000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:08:16.079000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:08:17.511000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:08:18.771000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:08:19.223000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:08:21.094000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:08:22.768000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:08:23.724000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:08:24.211000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:08:25.863000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:08:25.960000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:08:27.302000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:08:27.326000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:08:28.816000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:08:28.912000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:08:30.372000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:08:30.459000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,188,blue,circle,diagonal,large,v,True
2022-06-21 20:08:31.784000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:08:32.039000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,347,blue,square,diagonal,large,x,True
2022-06-21 20:08:33.641000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,266,magenta,circle,diagonal,large,v,True
2022-06-21 20:08:35.253000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,285,magenta,square,diagonal,small,x,True
2022-06-21 20:08:36.310000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:08:39.616000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:08:41.215000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:08:42.655000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:08:44.055000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:08:45.426000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:08:46.793000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:08:48.182000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:08:48.317000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,141,magenta,circle,dots,small,c,True
2022-06-21 20:08:50.161000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:08:51.458000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,169,orange,circle,dots,large,c,True
2022-06-21 20:08:51.583000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:08:53.100000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,327,orange,square,dots,large,z,False
2022-06-21 20:08:54.545000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,285,magenta,square,diagonal,small,x,False
2022-06-21 20:08:56.413000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:08:56.633000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,266,magenta,circle,diagonal,large,v,False
2022-06-21 20:08:58.215000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,369,magenta,square,dots,large,z,False
2022-06-21 20:08:58.303000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:08:59.947000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:08:59.992000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Mix,347,blue,square,diagonal,large,x,True
2022-06-21 20:09:01.339000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:09:02.187000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,188,blue,circle,diagonal,large,v,False
2022-06-21 20:09:02.937000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:09:04.382000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,266,magenta,circle,diagonal,large,v,False
2022-06-21 20:09:04.422000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:09:05.866000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:09:06.145000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,369,magenta,square,dots,large,z,True
2022-06-21 20:09:07.329000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:09:08.828000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:09:10.214000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:09:12.317000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",v,True,Mix,188,blue,circle,diagonal,large,v,True
2022-06-21 20:09:14.656000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:09:15.156000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,141,magenta,circle,dots,small,c,True
2022-06-21 20:09:16.444000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:09:16.928000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Mix,285,magenta,square,diagonal,small,x,True
2022-06-21 20:09:17.898000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,141,magenta,circle,dots,small,c,True
2022-06-21 20:09:19.357000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,369,magenta,square,dots,large,v,True
2022-06-21 20:09:19.521000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,169,orange,circle,dots,large,c,True
2022-06-21 20:09:20.907000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,169,orange,circle,dots,large,c,True
2022-06-21 20:09:21.755000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",x,True,Mix,347,blue,square,diagonal,large,x,True
2022-06-21 20:09:22.333000+00:00,1319,"{'key': ['c', 'v', 'x', 'z'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_1,327,orange,square,dots,large,v,True
2022-06-21 20:09:23.545000+00:00,1315,"{'key': ['c', 'z', 'v', 'x'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,327,orange,square,dots,large,z,True
