start_time,subject_id,key_conversion,response,reward,block,stimulus_id,color,shape,texture,size,largest_keys,largest_chosen
2021-06-23 03:35:14.544000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,188,blue,circle,diagonal,large,x,True
2021-06-23 03:35:16.181000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,266,magenta,circle,diagonal,large,x,True
2021-06-23 03:35:17.934000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_2,285,magenta,square,diagonal,small,c,True
2021-06-23 03:35:19.517000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_2,347,blue,square,diagonal,large,c,True
2021-06-23 03:35:21.742000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_2,347,blue,square,diagonal,large,c,True
2021-06-23 03:35:23.343000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,266,magenta,circle,diagonal,large,x,True
2021-06-23 03:35:24.950000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_2,285,magenta,square,diagonal,small,c,True
2021-06-23 03:35:26.621000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,188,blue,circle,diagonal,large,x,True
2021-06-23 03:35:31.670000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_2,285,magenta,square,diagonal,small,c,True
2021-06-23 03:35:33.336000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,266,magenta,circle,diagonal,large,x,True
2021-06-23 03:35:35.032000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,188,blue,circle,diagonal,large,x,True
2021-06-23 03:35:36.553000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,347,blue,square,diagonal,large,c,False
2021-06-23 03:35:38.125000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,188,blue,circle,diagonal,large,x,True
2021-06-23 03:35:39.985000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Set_2,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:35:41.880000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_2,285,magenta,square,diagonal,small,c,True
2021-06-23 03:35:43.485000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_2,347,blue,square,diagonal,large,c,True
2021-06-23 03:35:58.130000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,369,magenta,square,dots,large,v,False
2021-06-23 03:36:01.160000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,347,blue,square,diagonal,large,c,False
2021-06-23 03:36:02.946000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,169,orange,circle,dots,large,z,True
2021-06-23 03:36:05.088000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:36:06.735000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,285,magenta,square,diagonal,small,c,False
2021-06-23 03:36:09.116000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,188,blue,circle,diagonal,large,x,False
2021-06-23 03:36:11.133000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,327,orange,square,dots,large,v,False
2021-06-23 03:36:14.171000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,141,magenta,circle,dots,small,z,True
2021-06-23 03:36:15.730000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,327,orange,square,dots,large,v,False
2021-06-23 03:36:18.098000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,188,blue,circle,diagonal,large,x,False
2021-06-23 03:36:23.095000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,285,magenta,square,diagonal,small,c,True
2021-06-23 03:36:26.405000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,169,orange,circle,dots,large,z,True
2021-06-23 03:36:29.674000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,369,magenta,square,dots,large,v,False
2021-06-23 03:36:31.435000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,141,magenta,circle,dots,small,z,True
2021-06-23 03:36:32.961000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:36:35.001000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,347,blue,square,diagonal,large,c,False
2021-06-23 03:36:36.637000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,369,magenta,square,dots,large,v,False
2021-06-23 03:36:38.836000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,285,magenta,square,diagonal,small,c,False
2021-06-23 03:36:40.976000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,188,blue,circle,diagonal,large,x,False
2021-06-23 03:36:42.651000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,141,magenta,circle,dots,small,z,True
2021-06-23 03:36:47.450000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,347,blue,square,diagonal,large,c,True
2021-06-23 03:36:50.008000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,169,orange,circle,dots,large,z,True
2021-06-23 03:36:52.287000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,327,orange,square,dots,large,v,False
2021-06-23 03:36:55.344000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:36:57.274000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,True,Mix,188,blue,circle,diagonal,large,x,True
2021-06-23 03:36:58.787000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,141,magenta,circle,dots,small,z,True
2021-06-23 03:37:00.496000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,369,magenta,square,dots,large,v,False
2021-06-23 03:37:02.867000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,347,blue,square,diagonal,large,c,False
2021-06-23 03:37:04.889000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,285,magenta,square,diagonal,small,c,True
2021-06-23 03:37:06.442000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,169,orange,circle,dots,large,z,True
2021-06-23 03:37:11.765000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,327,orange,square,dots,large,v,False
2021-06-23 03:37:13.727000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:37:15.578000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,169,orange,circle,dots,large,z,True
2021-06-23 03:37:17.144000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,347,blue,square,diagonal,large,c,False
2021-06-23 03:37:19.014000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:37:20.547000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,285,magenta,square,diagonal,small,c,False
2021-06-23 03:37:22.728000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,327,orange,square,dots,large,v,False
2021-06-23 03:37:24.298000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,141,magenta,circle,dots,small,z,True
2021-06-23 03:37:25.931000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,188,blue,circle,diagonal,large,x,False
2021-06-23 03:37:27.742000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,369,magenta,square,dots,large,v,False
2021-06-23 03:37:33.131000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,188,blue,circle,diagonal,large,x,False
2021-06-23 03:37:35.744000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,285,magenta,square,diagonal,small,c,True
2021-06-23 03:37:37.380000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,141,magenta,circle,dots,small,z,True
2021-06-23 03:37:39.075000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,169,orange,circle,dots,large,z,True
2021-06-23 03:37:41.394000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,347,blue,square,diagonal,large,c,True
2021-06-23 03:37:43.140000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",x,False,Mix,327,orange,square,dots,large,v,False
2021-06-23 03:37:45.927000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,369,magenta,square,dots,large,v,False
2021-06-23 03:37:47.475000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:37:50.268000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,347,blue,square,diagonal,large,c,True
2021-06-23 03:37:51.866000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,327,orange,square,dots,large,v,False
2021-06-23 03:37:56.684000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,True,Mix,285,magenta,square,diagonal,small,c,True
2021-06-23 03:37:58.618000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",c,False,Mix,266,magenta,circle,diagonal,large,x,False
2021-06-23 03:38:01.016000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,False,Mix,369,magenta,square,dots,large,v,False
2021-06-23 03:38:03.354000+00:00,557,"{'key': ['z', 'v', 'x', 'c'], 'category': ['A', 'B', 'C', 'D']}",z,True,Mix,141,magenta,circle,dots,small,z,True
