start_time,subject_id,key_conversion,response,reward,block,stimulus_id,color,shape,texture,size,largest_keys,largest_chosen
2021-06-08 20:56:56.338000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:56:58.237000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:56:59.968000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:05.006000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:06.958000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:57:08.439000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,False,Set_1,291,orange,square,dots,small,c,False
2021-06-08 20:57:08.565000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:10.165000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:11.753000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:13.283000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:14.576000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:15.014000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:57:16.786000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:17.231000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,False,Set_1,141,magenta,circle,dots,small,z,False
2021-06-08 20:57:18.608000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:57:19.783000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:57:20.311000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:21.311000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:24.103000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:57:25.170000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:25.984000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:57:27.103000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:28.432000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:28.892000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:30.344000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:30.408000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:57:32.018000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:32.479000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:57:33.641000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:35.215000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:57:36.780000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:37.659000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:57:38.305000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:39.866000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:40.920000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:42.591000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:44.328000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:57:44.963000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:57:45.929000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:47.249000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:47.600000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:57:48.752000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:49.503000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:50.256000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:51.447000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:57:51.737000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:53.024000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:57:53.236000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,141,magenta,circle,dots,small,x,True
2021-06-08 20:57:54.664000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:57:54.921000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:57:56.587000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_1,215,magenta,circle,dots,large,x,True
2021-06-08 20:57:59.440000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:58:01.640000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:58:03.143000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:58:04.704000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:58:06.319000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:58:07.857000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:58:09.632000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:58:10.857000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:58:11.112000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:58:12.712000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:58:14.207000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:58:17.037000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:58:18.938000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:58:19.841000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:58:21.727000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:58:21.909000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:58:23.183000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:58:23.483000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:58:24.783000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:58:25.093000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:58:26.151000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:58:26.712000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,188,blue,circle,diagonal,large,z,False
2021-06-08 20:58:27.575000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:58:28.492000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:58:29.016000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:58:30.182000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:58:30.471000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:58:32.088000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:58:32.197000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:58:33.633000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:58:36.839000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:58:38.260000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:58:38.595000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:58:40.455000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:58:40.583000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:58:42.039000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:58:42.188000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:58:43.623000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:58:43.850000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:58:45.137000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,291,orange,square,dots,small,c,True
2021-06-08 20:58:45.479000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:58:46.639000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,215,magenta,circle,dots,large,z,True
2021-06-08 20:58:47.844000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:58:48.280000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",c,True,Set_1,327,orange,square,dots,large,c,True
2021-06-08 20:58:49.656000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,False,Set_2,319,magenta,square,diagonal,large,v,False
2021-06-08 20:58:49.792000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_1,141,magenta,circle,dots,small,z,True
2021-06-08 20:58:51.371000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:58:53.882000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:58:58.669000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:59:01.477000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:59:02.944000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:59:03.966000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:04.452000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:05.922000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:07.311000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:59:08.809000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,266,magenta,circle,diagonal,large,x,False
2021-06-08 20:59:08.846000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:59:10.463000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:59:11.255000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,188,blue,circle,diagonal,large,x,True
2021-06-08 20:59:12.243000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:59:14.161000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:59:14.383000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,347,blue,square,diagonal,large,v,False
2021-06-08 20:59:16.217000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,188,blue,circle,diagonal,large,x,False
2021-06-08 20:59:18.215000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:19.565000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:20.552000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,266,magenta,circle,diagonal,large,x,False
2021-06-08 20:59:21.659000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:59:22.591000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,347,blue,square,diagonal,large,v,False
2021-06-08 20:59:23.304000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:59:24.663000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,True,Set_2,188,blue,circle,diagonal,large,x,True
2021-06-08 20:59:24.725000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:59:26.294000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:27.383000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,266,magenta,circle,diagonal,large,x,False
2021-06-08 20:59:27.943000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,False,Set_2,188,blue,circle,diagonal,large,z,False
2021-06-08 20:59:29.741000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,266,magenta,circle,diagonal,large,z,True
2021-06-08 20:59:31.311000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",z,True,Set_2,188,blue,circle,diagonal,large,z,True
2021-06-08 20:59:32.867000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",x,False,Set_2,347,blue,square,diagonal,large,v,False
2021-06-08 20:59:32.921000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,347,blue,square,diagonal,large,v,True
2021-06-08 20:59:34.487000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:38.567000+00:00,427,"{'key': ['z', 'c', 'x', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
2021-06-08 20:59:39.525000+00:00,426,"{'key': ['x', 'c', 'z', 'v'], 'category': ['A', 'B', 'C', 'D']}",v,True,Set_2,319,magenta,square,diagonal,large,v,True
